File_name,Reference_transcript ,Language,google_speech_transcription,google_speech_wer,google_speech_slang_score,slang_google_speech_transcription,slang_google_speech_wer,slang_google_speech_slang_score,indic_wav2vec_transcription,indic_wav2vec_wer,indic_wav2vec_slang_score,slang_indic_wav2vec_transcription,slang_indic_wav2vec_wer,slang_indic_wav2vec_slang_score,audio_links
1724b75a-1746-4cc4-a07a-eb3862c61a85,show my saving account balance for pnb bank account ,en-IN,show my savings account balance for pnb bank account,0.1111111111111111,1.0,show my savings account balance for pnb bank account,0.1111111111111111,1.0,savings account value for bank account,0.5555555555555556,0.0,savings account value for bank account,0.5555555555555556,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/1724b75a-1746-4cc4-a07a-eb3862c61a85.wav
2407a798-ebb0-4cd8-9989-31c67fe48d5e,send 500 rupees to ankitha,en-IN,send 500 rupees to on keto,0.4,0.6,send 500 rupees to on keto,0.4,0.6,rupees to get,0.6,0.19999999999999996,rupees to get,0.6,0.19999999999999996,https://storage.googleapis.com/slang-audio-test-data/audio/2407a798-ebb0-4cd8-9989-31c67fe48d5e.wav
2565e230-8e2c-47ee-9002-136d1a87669d,gift sahil 2000,en-IN,give to sogol 2000,1.0,0.25,give to sogol 2000,1.0,0.25,she,1.0,0.0,she,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/2565e230-8e2c-47ee-9002-136d1a87669d.wav
2654a213-d84d-413f-9c91-edb19d5d14b4,pay my electricity bill,en-IN,pay my electricity bill,0.0,1.0,pay my electricity bill,0.0,1.0,my electricity bill,0.25,0.6666666666666667,my electricity bill,0.25,0.6666666666666667,https://storage.googleapis.com/slang-audio-test-data/audio/2654a213-d84d-413f-9c91-edb19d5d14b4.wav
2826b5ca-62c0-4e70-bab3-9a3f3f5b6244,i want 75 rupees from hari ,en-IN,i want 75 rupees from harry,0.16666666666666666,0.6666666666666667,i want 75 rupees from harry,0.16666666666666666,0.6666666666666667,i want rupees from harry,0.3333333333333333,0.5,i want rupees from harry,0.3333333333333333,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/2826b5ca-62c0-4e70-bab3-9a3f3f5b6244.wav
3213c98f-6cbb-4584-bc67-d206b0c110e9,501,en-IN,find not one,3.0,0.0,find not one,3.0,0.0,,1.0,0.0,,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/3213c98f-6cbb-4584-bc67-d206b0c110e9.wav
3365a2aa-efa9-4baa-9f61-3055d3f039ce,scan and send 6650 rupees,en-IN,10 insane 6006 50 rupees,0.8,0.0,10 insane 6056 rupees,0.8,0.0,can send,0.8,0.0,can send,0.8,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/3365a2aa-efa9-4baa-9f61-3055d3f039ce.wav
03547b88-0fc3-492b-b8d0-d029228d06c4,i want to say ok from payment to bigbasket,en-IN,i want to say okay to payment from big basket,0.5555555555555556,1.0,i want to say okay to payment from big basket,0.5555555555555556,1.0,i want to say to payment from big basket,0.5555555555555556,1.0,i want to say to payment from big basket,0.5555555555555556,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/03547b88-0fc3-492b-b8d0-d029228d06c4.wav
3747f742-f510-466f-a1a2-8c7e1b7f96c0,give away 50k to pm cares fund ,en-IN,give of a 50k to pm cares fund,0.2857142857142857,1.0,give of a 50k to pm cares fund,0.2857142857142857,1.0,to pm cats fund,0.5714285714285714,0.5,to pm cats fund,0.5714285714285714,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/3747f742-f510-466f-a1a2-8c7e1b7f96c0.wav
3828a282-5701-4323-b127-a0d97d31dd46,pay my sbi card credit card bill,en-IN,pay my sd card credit card bill,0.14285714285714285,1.0,pay my sd card credit card bill,0.14285714285714285,1.0,my card credit card bill,0.2857142857142857,0.6666666666666667,my card credit card bill,0.2857142857142857,0.6666666666666667,https://storage.googleapis.com/slang-audio-test-data/audio/3828a282-5701-4323-b127-a0d97d31dd46.wav
4309d704-d487-4321-b5de-6dbc356d92e4,want to pay 100 rupee to pots,en-IN,want to pay hundred rupees two parts,0.5714285714285714,0.5,want to pay hundred rupees two parts,0.5714285714285714,0.5,want to pay 100 rupees to parts,0.2857142857142857,0.6666666666666667,want to pay 100 rupees to parts,0.2857142857142857,0.6666666666666667,https://storage.googleapis.com/slang-audio-test-data/audio/4309d704-d487-4321-b5de-6dbc356d92e4.wav
4717d607-93e2-498b-bb3f-39e30654ad1f,i want to pay airtel bill of 600 rupees,en-IN,i want to pay airtel bill of 600 rupees,0.0,1.0,i want to pay airtel bill of 600 rupees,0.0,1.0,i want to pay a bill of 600 rupees,0.1111111111111111,1.0,i want to pay a bill of 600 rupees,0.1111111111111111,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/4717d607-93e2-498b-bb3f-39e30654ad1f.wav
4746f689-38d3-41f4-a933-91f2751d707c,pay the water bill,en-IN,pay the water bill,0.0,1.0,pay the water bill,0.0,1.0,the water bill,0.25,0.6666666666666667,the water bill,0.25,0.6666666666666667,https://storage.googleapis.com/slang-audio-test-data/audio/4746f689-38d3-41f4-a933-91f2751d707c.wav
4987c11f-25a6-469b-9311-854479c853f5,500,en-IN,500,0.0,1.0,500,0.0,1.0,,1.0,0.0,,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/4987c11f-25a6-469b-9311-854479c853f5.wav
5136bba5-3bea-49fd-949a-31ca3604bf1f,i would like to view all the ipos,en-IN,i would like to view all the ipos,0.0,1.0,i would like to view all the ipos,0.0,1.0,like to view all the ipos,0.25,0.5,like to view all the ipos,0.25,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/5136bba5-3bea-49fd-949a-31ca3604bf1f.wav
5538e527-ffd5-4b26-b593-ffac36cee8d2,hey gift,en-IN,hey,0.5,1.0,hey,0.5,1.0,,1.0,0.0,,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/5538e527-ffd5-4b26-b593-ffac36cee8d2.wav
6320c606-bced-47f1-aba0-87c763222e14,send 200 rupees as a gift to vishnu ,en-IN,10200 rupees as a gift to vishnu,0.25,0.6,heading 200 rupees as a gift to vishnu,0.125,1.0,send rupees as a gift to win,0.25,0.25,send rupees as a gift to win,0.25,0.25,https://storage.googleapis.com/slang-audio-test-data/audio/6320c606-bced-47f1-aba0-87c763222e14.wav
7800e25c-5ff8-4641-82c6-3a420b74af6f,donate 20 lakh to azim premji foundation,en-IN,donate 20 lakhs to azim premji foundation,0.14285714285714285,1.0,donate 2000000 to azim premji foundation,0.2857142857142857,1.0,to sum prime foundation,0.7142857142857143,0.5,to sum prime foundation,0.7142857142857143,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/7800e25c-5ff8-4641-82c6-3a420b74af6f.wav
8015aa7d-8d7e-4389-90c3-750d857b6d21,send 400 rupees as a gift to giri ,en-IN,send foreigner two-piece as a gift to gary,0.375,0.25,send foreigner 2-piece as a gift to gary,0.375,0.25,send rupees as a gift to give,0.25,0.5,send rupees as a gift to give,0.25,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/8015aa7d-8d7e-4389-90c3-750d857b6d21.wav
8211cfaa-6a10-4fc1-abe9-ec7a9d026377,how much money do I have in my account ,en-IN,how much money do you do i have in my account,0.2222222222222222,1.0,how much money do you do i have in my account,0.2222222222222222,1.0,how much money do i have in my account,0.0,1.0,how much money do i have in my account,0.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/8211cfaa-6a10-4fc1-abe9-ec7a9d026377.wav
8219ba6e-76f9-42c9-a275-992023e7771e,open the QR code,en-IN,open the qr code,0.0,1.0,open the qr code,0.0,1.0,open the qr code,0.0,1.0,open the qr code,0.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/8219ba6e-76f9-42c9-a275-992023e7771e.wav
8930a798-6be3-4913-b968-582e0339a337,retail ,en-IN,everything,1.0,1.0,everything,1.0,1.0,,1.0,1.0,,1.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/8930a798-6be3-4913-b968-582e0339a337.wav
9326b59c-8f6d-4d50-a311-d45c4b52c14e,so happy to give away 20000 to the winner ,en-IN,so happy to give away 20000 to the winner,0.0,1.0,so happy to give away 20000 to the winner,0.0,1.0,so happy to give away 20000 to the winner,0.0,1.0,so happy to give away 20000 to the winner,0.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/9326b59c-8f6d-4d50-a311-d45c4b52c14e.wav
9566c1b1-63db-424d-808e-a3e647acfa43,send 1 lakh rupees to ajith,en-IN,two adjectives,1.0,0.0,2 adjectives,1.0,0.0,send rupees to get,0.5,0.5,send rupees to get,0.5,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/9566c1b1-63db-424d-808e-a3e647acfa43.wav
10394a0a-4c7b-4f45-8e98-7741ca3a7a40,please pay 50 percent of my credit card bills ,en-IN,please pay 50% of my credit card bills,0.2222222222222222,1.0,please pay 50% of my credit card bills,0.2222222222222222,1.0,please pay percent of my credit card bills,0.1111111111111111,1.0,please pay percent of my credit card bills,0.1111111111111111,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/10394a0a-4c7b-4f45-8e98-7741ca3a7a40.wav
